Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Sutherland; Byron,Whitman; Walt,41.874222,-80.131724,38.907192,-77.036871,1870-04-08
Dixon; Thomas,Whitman; Walt,54.906869,-1.383801,38.907192,-77.036871,1870-04-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-04-13
Harte; Francis Bret (for the Overland Monthly),Whitman; Walt,37.77493,-122.419416,38.907192,-77.036871,1870-04-13
Whitman; Walt,Wilson; Benton H.,38.907192,-77.036871,43.048122,-76.147424,1870-04-15
Whitman; Walt,Conway; Moncure D.,38.907192,-77.036871,51.507351,-0.127758,1870-04-22
Whitman; Walt,Stoddard; Charles Warren,38.907192,-77.036871,37.77493,-122.419416,1870-04-23
Reynolds; Walter Whitman,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1870-04-26
Whitman; Walt,Field; Walbridge A.,40.678178,-73.944158,,,1870-05-11
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1870-05-11
Bainbridge; Thomas (ex-soldier),Whitman; Walt,,,38.907192,-77.036871,1870-05-15
Wilson; Benton H. (ex-soldier),Whitman; Walt,43.048122,-76.147424,38.907192,-77.036871,1870-05-15
Dixon; Thomas,Whitman; Walt,54.906869,-1.383801,38.907192,-77.036871,1870-05-28
Reynolds; Walter Whitman,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1870-06-01
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-06-01
Heyde; Charles L.,Whitman; Walt,44.475883,-73.212072,38.907192,-77.036871,1870-06-13
Eyster; Nellie (an admirer),Whitman; Walt,,,38.907192,-77.036871,1870-06-14
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-06-22
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-06-29
Whitman; Walt,Dixon; Thomas,38.907192,-77.036871,54.906869,-1.383801,1870-06-30
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-07-12
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-07-14
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-07-20
Whitman; Walt,Conway; Moncure D.,38.907192,-77.036871,51.507351,-0.127758,1870-07-21
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-07-30
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1870-08-02
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-08-03
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-08-07
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-08-12
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-08-22
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-08-25
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-09-02
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-09-06
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-09-09
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-09-15
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-09-23
Whitman; Walt,Trowbridge; John T.,40.678178,-73.944158,42.360083,-71.05888,1870-09-24
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1870-09-30
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1870-10-10
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1870-10-14
Swinton; John,Whitman; Walt,40.78306,-73.971249,40.678178,-73.944158,1870-10-19
Whitman; Walt,Huntington; William S.,38.907192,-77.036871,,,1870-11-05
O'Connor; Ellen M.,Whitman; Walt,41.823989,-71.412834,38.907192,-77.036871,1870-11-20
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1870-11-30
Bucke; Richard Maurice,Whitman; Walt,,,38.907192,-77.036871,1870-12-19
Whitman; Walt,Akerman; Amos Tappan,38.907192,-77.036871,38.907192,-77.036871,1871-01-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-01-10
Whitman; Walt,Redfield; James S.,38.907192,-77.036871,40.78306,-73.971249,1871-01-29
Woodworth; Thomas M. (ex-soldier),Whitman; Walt,,,38.907192,-77.036871,1871-02-05
Rogers; John M. (Brooklyn driver),Whitman; Walt,,,38.907192,-77.036871,1871-02-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-02-09
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-02-14
Whitman; Walt,Unknown recipient,38.907192,-77.036871,,,1871-02-18
Whitman; Walt,Flood; John; Jr.,38.907192,-77.036871,40.678178,-73.944158,1871-02-23
Rogers; John M. (Brooklyn driver),Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-02-27
Whitman; Walt,Flood; John; Jr. (?),38.907192,-77.036871,40.678178,-73.944158,1871-03-08
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-04-03
Rogers; John M. (Brooklyn driver),Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-04-06
Rogers; John M. (Brooklyn driver),Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-04-10
Church; Francis P.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1871-04-10
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1871-04-21
Flower; Cyril,Whitman; Walt,55.378051,-3.435973,38.907192,-77.036871,1871-04-23
Whitman; Walt,Tappan; Cora L. V.,38.907192,-77.036871,40.712784,-74.005941,1871-05-05
Whitman; Walt,Botta; Anne Charlotte Lynch,38.907192,-77.036871,40.712784,-74.005941,1871-05-13
Whitman; Walt,Botta; Anne Charlotte Lynch,38.907192,-77.036871,40.712784,-74.005941,1871-05-13
Whitman; Walt,Church; F. P.; Church; William C.,38.907192,-77.036871,40.78306,-73.971249,1871-05-19
Whitman; Walt,Church; W. C. and F. P.,38.907192,-77.036871,40.78306,-73.971249,1871-05-19
Rogers; John M. (Brooklyn driver),Whitman; Walt,,,38.907192,-77.036871,1871-06-01
Smith; Annie Tolman,Whitman; Walt,,,38.907192,-77.036871,1871-06-06
Whitman; Walt,Botta; Anne Charlotte Lynch,38.907192,-77.036871,40.712784,-74.005941,1871-06-06
Whitman; Walt,O'Connor; Ellen M.,38.907192,-77.036871,38.907192,-77.036871,1871-06-08
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-06-13
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-06-21
Whitman; Walt,O'Connor; Ellen M.,40.678178,-73.944158,38.907192,-77.036871,1871-06-29
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-06-30
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-07-07
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,40.678178,-73.944158,1871-07-09
Whitman; Walt,Tennyson; Alfred,40.678178,-73.944158,51.314759,-0.55995,1871-07-12
Tennyson; Alfred ,Whitman; Walt,51.314759,-0.55995,40.678178,-73.944158,1871-07-12
Whitman; Walt,Hine; Charles,40.678178,-73.944158,,,1871-07-14
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1871-07-14
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-07-14
Flower; Cyril,Whitman; Walt,55.378051,-3.435973,40.678178,-73.944158,1871-07-16
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-07-16
Whitman; Walt,Unidentified Correspondent; An,40.678178,-73.944158,,,1871-07-19
Dowden; Edward,Whitman; Walt,51.896892,-8.486316,40.678178,-73.944158,1871-07-23
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-07-24
Whitman; Walt,O'Connor; William D.,40.678178,-73.944158,38.907192,-77.036871,1871-07-26
Dixon; Thomas,Whitman; Walt,54.906869,-1.383801,41.308274,-72.927883,1871-07-27
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1871-07-28
Whitman; Walt,Rossetti; William M.,40.678178,-73.944158,51.507351,-0.127758,1871-07-28
Peyton; George (with Charles E. Burd and James B. Young; for the American Institute),Whitman; Walt,,,38.907192,-77.036871,1871-08-01
Hine; Mrs. Charles (wife of the artist),Whitman; Walt,41.308274,-72.927883,38.907192,-77.036871,1871-08-04
Whitman; Walt,Committee on Invitations; American Institute,38.907192,-77.036871,40.712784,-74.005941,1871-08-05
Whitman; Walt,Ellis; F. S.,38.907192,-77.036871,51.507351,-0.127758,1871-08-12
Black; William,Whitman; Walt,,,38.907192,-77.036871,1871-08-17
Whitman; Walt,Dowden; Edward,38.907192,-77.036871,51.896892,-8.486316,1871-08-22
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-08-22
Whitman; Walt,Ramsdell; Hiram J.,38.907192,-77.036871,38.907192,-77.036871,1871-08-22
Ellis; F. S.,Whitman; Walt,,,38.907192,-77.036871,1871-08-23
Ellis; F. S.,Whitman; Walt,,,38.907192,-77.036871,1871-08-24
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1871-09-03
Dowden; Edward,Whitman; Walt,51.896892,-8.486316,38.907192,-77.036871,1871-09-05
Whitman; George Washington and Louisa Orr Whitman,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1871-09-06
Hinton; Richard J.,Whitman; Walt,,,38.907192,-77.036871,1871-09-10
Chambers; John W. (for the American Institute),Whitman; Walt,,,38.907192,-77.036871,1871-09-11
Conway; Moncure D.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1871-09-13
Hale; Philip (young admirer),Whitman; Walt,,,38.907192,-77.036871,1871-09-14
Whitman; Walt,Swinton; John,38.907192,-77.036871,40.78306,-73.971249,1871-09-14
Whitman; Walt,Roberts Brothers,38.907192,-77.036871,42.360083,-71.05888,1871-09-17
Whitman; Walt,Dowden; Edward,38.907192,-77.036871,51.896892,-8.486316,1871-09-19
Miller; Joaquin,Whitman; Walt,,,38.907192,-77.036871,1871-09-30
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-09-30
Burroughs; John,Whitman; Walt,,,38.907192,-77.036871,1871-10-03
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-10-05
Symonds; John Addington,Whitman; Walt,51.454513,-2.58791,38.907192,-77.036871,1871-10-07
Rossetti; William Michael,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1871-10-08
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1871-10-10
Dowden; Edward,Whitman; Walt,53.349805,-6.26031,38.907192,-77.036871,1871-10-15
Whitman; Walt,Unidentified Correspondent; An,38.907192,-77.036871,,,1871-10-17
Schmidt; Rudolf,Whitman; Walt,55.676097,12.568337,38.907192,-77.036871,1871-10-19
Flower; Cyril,Whitman; Walt,55.378051,-3.435973,38.907192,-77.036871,1871-10-20
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1871-10-23
Burroughs; John,Whitman; Walt,,,38.907192,-77.036871,1871-10-30
"Whitman; Walt
",Tabor; Stephen J.W.,38.907192,-77.036871,38.907192,-77.036871,1871-10-31
Noel; Roden,Whitman; Walt,,,38.907192,-77.036871,1871-11-03
Whitman; Walt,Gilchrist; Anne,38.907192,-77.036871,51.507351,-0.127758,1871-11-03
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1871-11-27
Whitman; Walt,Schmidt; Rudolf,38.907192,-77.036871,55.676097,12.568337,1871-12-07
Whitman; Walt,W.H. Piper & Co.,38.907192,-77.036871,42.360083,-71.05888,1871-12-08
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1871-12-25
Whitman; Walt,Gilchrist; Anne,38.907192,-77.036871,51.507351,-0.127758,1871-12-26
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1871-12-27
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1871-12-28
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1872-01-01
Whitman; Louisa Van Velsor,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1872-01-01
Whitman; Walt,[Publisher?],38.907192,-77.036871,,,1872-01-03
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1872-01-03
Schmidt; Rudolf,Whitman; Walt,55.676097,12.568337,38.907192,-77.036871,1872-01-05
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1872-01-05
Whitman; Walt,Schmidt; Rudolf,38.907192,-77.036871,55.676097,12.568337,1872-01-16
Whitman; Walt,Dowden; Edward,38.907192,-77.036871,53.349805,-6.26031,1872-01-18
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1872-01-23
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1872-01-24
Whitman; Walt,Whitman; Thomas Jefferson,38.907192,-77.036871,38.627003,-90.199404,1872-01-26
Whitman; Walt,Symonds; John Addington,38.907192,-77.036871,51.454513,-2.58791,1872-01-27
Whitman; Walt,Rossetti; William M.,38.907192,-77.036871,51.507351,-0.127758,1872-01-30
Carpenter; Matt H.,Whitman; Walt,,,38.907192,-77.036871,1872-01-31
Whitman; Walt,Flower; Cyril,38.907192,-77.036871,55.378051,-3.435973,1872-02-02
Whitman; Walt,Flower; Cyril,38.907192,-77.036871,55.378051,-3.435973,1872-02-02
Whitman; Walt,Schmidt; Rudolf,38.907192,-77.036871,55.676097,12.568337,1872-02-02
Schmidt; Rudolf,Whitman; Walt,55.676097,12.568337,40.678178,-73.944158,1872-02-05
Symonds; John Addington,Whitman; Walt,51.454513,-2.58791,40.678178,-73.944158,1872-02-07
Whitman; Walt,Gilchrist; Anne,40.678178,-73.944158,51.507351,-0.127758,1872-02-08
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-02-16
"Stoker; Abraham ""Bram""",Whitman; Walt,53.349805,-6.26031,40.678178,-73.944158,1872-02-18
Forman; H. Buxton,Whitman; Walt,51.507351,-0.127758,40.678178,-73.944158,1872-02-21
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-02-23
Symonds; John Addington,Whitman; Walt,51.454513,-2.58791,40.678178,-73.944158,1872-02-25
Schmidt; Rudolf,Whitman; Walt,55.676097,12.568337,40.678178,-73.944158,1872-02-27
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-03-04
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-03-07
Whitman; Walt,Linton; William James,40.678178,-73.944158,41.308274,-72.927883,1872-03-14
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-03-15
Whitman; Walt,Burroughs; John,40.678178,-73.944158,38.907192,-77.036871,1872-03-15
Whitman; Walt,Gilchrist; Anne,40.678178,-73.944158,51.507351,-0.127758,1872-03-20
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-03-22
Whitman; Walt,Linton; William James,40.678178,-73.944158,41.308274,-72.927883,1872-03-22
Forman; H. Buxton,Whitman; Walt,51.507351,-0.127758,40.678178,-73.944158,1872-03-26
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-03-29
Whitman; Walt,Schmidt; Rudolf,40.678178,-73.944158,55.676097,12.568337,1872-04-04
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-04-05
Bates; Redelia,Whitman; Walt,40.678178,-73.944158,38.907192,-77.036871,1872-04-08
Whitman; Walt,Linton; William James,38.907192,-77.036871,41.308274,-72.927883,1872-04-11
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1872-04-12
Schmidt; Rudolf,Whitman; Walt,55.676097,12.568337,38.907192,-77.036871,1872-04-25
Whitman; Walt,Ward; Samuel,38.907192,-77.036871,,,1872-04-26
Whitman; Walt,Tennyson; Alfred,38.907192,-77.036871,51.314759,-0.55995,1872-04-27
Whitman; Walt,Curtis; George William,38.907192,-77.036871,,,1872-04-28
Whitman; Walt,McGuire; James C.,38.907192,-77.036871,,,1872-05-02
Reynolds; Walter Whitman,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1872-05-13
Whitman; Walt,Schmidt; Rudolf,38.907192,-77.036871,55.676097,12.568337,1872-05-28
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1872-06-03
Whitman; Walt,Schmidt; Rudolf,38.907192,-77.036871,55.676097,12.568337,1872-06-04
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-06-14
Arctander; Emil (acting vice-consul for Denmark),Whitman; Walt,56.26392,9.501785,40.678178,-73.944158,1872-06-17
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-06-18
Whitman; Walt,Burroughs; John,40.678178,-73.944158,42.300417,-74.554722,1872-06-18
Arctander; Emil (acting vice-consul for Denmark),Whitman; Walt,56.26392,9.501785,40.678178,-73.944158,1872-06-20
Whitman; Walt,Hinton; Richard J.,40.678178,-73.944158,,,1872-06-25
Whitman; Walt,Unidentified Newspaper Editor,40.678178,-73.944158,,,1872-06-25
Whitman; Walt,Editor; Boston Daily Advertiser,40.678178,-73.944158,,,1872-06-25
Whitman; Walt,Doyle; Peter,43.702245,-72.289553,,,1872-06-27
Whitman; Walt,Elmes; Webster,40.678178,-73.944158,38.907192,-77.036871,1872-07-09
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-07-12
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,40.678178,-73.944158,1872-07-14
Whitman; Walt,Doyle; Peter,40.678178,-73.944158,38.907192,-77.036871,1872-07-19
Whitman; Walt,Eldridge; Charles W.,40.678178,-73.944158,,,1872-07-19
Green; S.W. (printer),Whitman; Walt,,,38.907192,-77.036871,1872-08-09
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1872-08-22
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1872-08-27
Whitman; Walt,Tennyson; Alfred,38.907192,-77.036871,51.314759,-0.55995,1872-09-02
Dowden; Edward,Whitman; Walt,53.349805,-6.26031,38.907192,-77.036871,1872-09-03
Whitman; Walt,Carlyle; Thomas,38.907192,-77.036871,,,1872-09-03
Whitman; Walt,Schmidt; Rudolf,38.907192,-77.036871,55.676097,12.568337,1872-09-15
Haight; Grace B.,Whitman; Louisa Van Velsor,,,39.925946,-75.11962,1872-09-26
Whitman; Walt,Linton; William James,38.907192,-77.036871,41.308274,-72.927883,1872-10-04
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1872-10-15
Whitman; Walt,Whitman; George Washington and Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1872-10-23
Whitman; Martha,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1872-10-28
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1872-11-10
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1872-11-12
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1872-11-14
Whitman; Walt,Edmunds; James M.,38.907192,-77.036871,38.907192,-77.036871,1872-11-17
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1872-12-03
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1872-12-03
Whitman; Walt,Burritt; I.N.(?),38.907192,-77.036871,38.907192,-77.036871,1872-12-06
Whitman; Walt,Otis; Albert B.,38.907192,-77.036871,,,1872-12-16
Rogers; John M. (Brooklyn driver),Whitman; Walt,,,38.907192,-77.036871,1872-12-26
Redfield; J. S.,Whitman; Walt,40.78306,-73.971249,38.907192,-77.036871,1872-12-31
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-01-12
Burroughs; John,Whitman; Walt,41.445927,-74.422934,38.907192,-77.036871,1873-01-12
Waldo; R. W. ,Whitman; Walt,,,38.907192,-77.036871,1873-01-15
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-01-17
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-01-19
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-01-26
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-01-27
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-01-29
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-01-30
Gilchrist; Anne,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1873-01-31
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-01-31
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-02-01
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-02
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-04
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1873-02-07
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-07
Whitman; Walt,Whitman; Thomas Jefferson,38.907192,-77.036871,38.627003,-90.199404,1873-02-08
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-09
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-10
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1873-02-11
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-13
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-17
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-19
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-20
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-21
Whitman; Walt,Price; Abby H.,38.907192,-77.036871,40.78306,-73.971249,1873-02-21
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-23
Whitman; Mannahatta,Whitman; Walt,,,38.907192,-77.036871,1873-02-24
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-02-26
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-02-27
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-03-01
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-03-01
Whitman; Walt,Whitman; Mannahatta,38.907192,-77.036871,38.627003,-90.199404,1873-03-01
Heyde; Hannah,Whitman; Walt,44.475883,-73.212072,38.907192,-77.036871,1873-03-04
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-03-04
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-03-07
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-03-09
Williams; George Henry,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-03-10
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-03-13
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1873-03-16
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-03-17
Channing; William F.,Whitman; Walt,41.823989,-71.412834,38.907192,-77.036871,1873-03-19
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-03-21
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-03-21
Sampson Low and Co.,Whitman; Walt,51.507351,-0.127758,38.907192,-77.036871,1873-03-28
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-03-28
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-03-29
Whitman; Thomas Jefferson,Whitman; Walt,38.627003,-90.199404,38.907192,-77.036871,1873-03-30
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-04-01
Schmidt; Rudolf,Whitman; Walt,55.676097,12.568337,38.907192,-77.036871,1873-04-04
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-04-04
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-04-06
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-04-08
Burroughs; John,Whitman; Walt,41.445927,-74.422934,38.907192,-77.036871,1873-04-11
Whitman; Walt,Rossetti; William Michael,38.907192,-77.036871,51.507351,-0.127758,1873-04-11
Dowden; Edward,Whitman; Walt,53.349805,-6.26031,38.907192,-77.036871,1873-04-12
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-04-12
Whitman; Walt,French; Mr.,38.907192,-77.036871,38.907192,-77.036871,1873-04-14
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-04-16
Whitman; Walt,Felt; Francis B.,38.907192,-77.036871,40.78306,-73.971249,1873-04-17
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,40.678178,-73.944158,1873-04-19
Whitman; Louisa Van Velsor,Whitman; Walt,39.925946,-75.11962,38.907192,-77.036871,1873-04-21
Whitman; Walt,Whitman; Louisa Van Velsor,38.907192,-77.036871,39.925946,-75.11962,1873-04-21
