Sender,Recipient,SenderLat,SenderLong,RecLat,RecLong,Date
Whitman; Walt,Black; Alexander,39.94525146,-75.119133,40.69245148,-73.99035645,1891-05-12
Johnston; Dr. John,Whitman; Walt,,,,,1891-05-13
Tennyson; Alfred,Whitman; Walt,,,,,1891-05-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-05-14
Johnston; Dr. John,Whitman; Walt,,,,,1891-05-16
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-05-16
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-05-17
Greene; C. H.,Whitman; Walt,42.68341827,-83.1370163,39.94525146,-75.119133,1891-05-18
Philips; Melville,Whitman; Walt,,,39.94525146,-75.119133,1891-05-19
Wallace; J. W.,Whitman; Walt,,,,,1891-05-19
Johnston; Dr. John,Whitman; Walt,,,,,1891-05-19
Whitman; Walt,Stafford; Susan and George,39.94525146,-75.119133,39.86323166,-75.00611115,1891-05-19
Whitman; Walt,O'Dowd; Bernard,39.94525146,-75.119133,-37.81753159,144.9671478,1891-05-20
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-05-20
Carpenter; Edward,Whitman; Walt,52.86436081,-0.344570011,39.94525146,-75.119133,1891-05-20
Eldridge; Charles W.,Whitman; Walt,,,,,1891-05-21
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1891-05-21
Philips; Melville,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-05-21
Whitman; Walt,Philips; Melville,39.94525146,-75.119133,39.95222092,-75.16217804,1891-05-21
Whitman; Walt,Ferguson; George,39.94525146,-75.119133,39.95222092,-75.16217804,1891-05-22
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1891-05-22
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-05-22
Johnston; Dr. John,Whitman; Walt,,,,,1891-05-23
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-05-23
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-05-23
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-05-25
Hilliard; F. A.,Whitman; Walt,,,,,1891-05-25
Biddle; Mrs. Noble T.,Whitman; Walt,,,,,1891-05-26
Fletcher; Dr. Robert,Whitman; Walt,,,,,1891-05-26
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-05-26
Wallace; J. W. and Dr. John Johnston,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-05-26
Fletcher; Dr. Robert,Whitman; Walt,,,,,1891-05-26
Elridge; Charles,Whitman; Walt,37.77711868,-122.4196396,39.94525146,-75.119133,1891-05-26
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-05-27
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1891-05-27
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-05-28
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-05-28
Johnston; Dr. John,Whitman; Walt,,,,,1891-05-30
O'Connor; Ellen M.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1891-05-31
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-05-31
Heyde; Charles L.,Whitman; Walt,,,,,1891-06-01
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-01
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-06-02
Prentiss; T. M.,Whitman; Walt,39.29058075,-76.60926056,39.94525146,-75.119133,1891-06-02
Southwick; F. Townsend,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-06-02
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-02
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-03
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-06-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-05
Whitman; Walt,Carpenter; Edward,39.94525146,-75.119133,52.86436081,-0.344570011,1891-06-05
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-05
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-06
Smith; N. F.,Whitman; Walt,39.29058075,-76.60926056,39.94525146,-75.119133,1891-06-06
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-06
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-06
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-07
Whitman; Walt,Longaker; Dr. Daniel,39.94525146,-75.119133,,,1891-06-07
Whitman; Walt,Traubel; Horace,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-07
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-06-08
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-09
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-09
Whitman; Walt,Stafford; Harry,39.94525146,-75.119133,39.86323166,-75.00611115,1891-06-09
Whitman; Walt,Stoddart; Joseph M.,39.94525146,-75.119133,39.95222092,-75.16217804,1891-06-09
Whitman; Walt,Traubel; Horace,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-09
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-09
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-10
Whitman; Walt,Traubel; Horace,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-10
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-10
Traubel; Horace,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-11
Traubel; Horace,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-11
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-11
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-11
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-11
Helmick; Frederick,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1891-06-12
Whitman; Walt,Stoddart; Joseph M.,39.94525146,-75.119133,39.95222092,-75.16217804,1891-06-12
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-12
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-13
Dixon; Wentworth,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-06-13
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-14
Reddie; Cecil,Whitman; Walt,52.59887695,-1.466881037,39.94525146,-75.119133,1891-06-14
Taylor; William H.,Whitman; Walt,,,,,1891-06-15
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-16
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-16
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-06-16
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-16
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-06-16
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-17
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-06-18
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-18
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-18
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1891-06-18
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-19
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-20
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-21
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-23
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-23
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-23
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-24
Whitman; Walt,To the Postmaster; Camden; N.J. (?),39.94525146,-75.119133,39.94525146,-75.119133,1891-06-24
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-25
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-25
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-06-25
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-26
Stoddart; Jospeh M.,Whitman; Walt,,,,,1891-06-26
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-26
Johnston; Dr. John,Whitman; Walt,,,,,1891-06-26
Buckney; Ms. Talbot,Whitman; Walt,42.93708038,-75.61069489,39.94525146,-75.119133,1891-06-26
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-26
Whitman; Walt,Tennyson; Alfred Lord,39.94525146,-75.119133,,,1891-06-26
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-26
Whitman; Walt,Sarrazin; Gabriel,39.94525146,-75.119133,,,1891-06-26
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-06-27
Woodbury; Charles J.,Whitman; Walt,47.60356903,-122.3294525,39.94525146,-75.119133,1891-06-27
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-28
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-28
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-06-29
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-06-30
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-06-30
Bucke; Richard Maurice,Whitman; Walt,,,,,1891-06-30
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-06-30
Morris; Harrison S.,Whitman; Walt,,,,,1891-06-??
Whitman; Lavinia F.,Whitman; Walt,,,,,1891-06-??
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-07-01
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-01
Townley; E. L.,Whitman; Walt,,,,,1891-07-03
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-03
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-07-03
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-07-03
Kennedy; William Sloane,Whitman; Walt,,,,,1891-07-04
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,40.71455002,-74.00714111,1891-07-05
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-07-07
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1891-07-07
Bucke; Richard Maurice,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-07-08
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1897-07-08
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-07-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-10
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-10
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-07-10
Sarrazin; Gabriel,Whitman; Walt,48.85692978,2.341200113,39.94525146,-75.119133,1891-07-11
Street; John Philips,Whitman; Walt,40.49477005,-74.44384003,39.94525146,-75.119133,1891-07-13
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-07-13
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-14
Whitman; Walt,Street; John Phillips,39.94525146,-75.119133,40.49477005,-74.44384003,1891-07-14
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-07-14
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-15
Street; John Philips,Whitman; Walt,40.49477005,-74.44384003,39.94525146,-75.119133,1891-07-16
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-16
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-07-17
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1891-07-18
Bucke; Richard Maurice,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-07-18
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-18
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-18
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-07-19
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-21
Coues; Elliot,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1891-07-21
Garrison; Charles G.,Whitman; Walt,38.93547058,-74.92137146,39.94525146,-75.119133,1891-07-21
McKay; David,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-07-21
Surridge; Edith,Whitman; Walt,52.63795853,-1.14041996,39.94525146,-75.119133,1891-07-21
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-07-21
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-22
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-07-23
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-24
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-07-24
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-07-26
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-26
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-07-28
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-07-28
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-07-29
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-07-29
Johnston; Dr. John,Whitman; Walt,,,,,1891-07-29
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-07-31
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-07-31
Heyde; Charles L.,Whitman; Walt,,,,,1891-07-31
Bingham; Dr. L. M.,Whitman; Walt,,,,,1891-07-??
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-07-31
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-08-01
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-08-01
Costelloe; Mary Smith,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-08-01
Romeike; Henry,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-08-01
Union Veteran Publishing Company,Whitman; Walt,41.88425064,-87.63244629,39.94525146,-75.119133,1891-08-01
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-08-02
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-02
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-08-02
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,53.27445984,-2.530060053,1891-08-02
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-08-03
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-08-04
Johnston; Dr. John,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-08-04
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-08-04
Horton; George,Whitman; Walt,41.88425064,-87.63244629,39.94525146,-75.119133,1891-08-05
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-08-06
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-08-06
Bingham; Dr. L. M.,Whitman; Walt,,,,,1891-08-06
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-06
Wallace; J. W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-08-07
Smith; Logan Pearsall,Whitman; Walt,51.08879089,-0.708760023,39.94525146,-75.119133,1891-08-08
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-08-10
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-11
Wallace; J. W.,Whitman; Walt,53.57844925,-2.426670074,39.94525146,-75.119133,1891-08-11
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,51.50642014,-0.127210006,1891-08-11
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-08-11
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-08-12
Whitman; Walt,Baxter; Sylvester,39.94525146,-75.119133,42.35866165,-71.05673981,1891-08-13
Wallace; J. W.,Whitman; Walt,,,,,1891-08-14
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-14
Bucke; Richard Maurice,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-08-16
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-08-16
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-19
Watson; B.A.,Whitman; Walt,40.71747971,-74.04385376,39.94525146,-75.119133,1891-08-19
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.35866165,-71.05673981,1891-08-20
McDowell; William O.,Whitman; Walt,40.73197174,-74.17420959,39.94525146,-75.119133,1891-08-21
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-22
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1891-08-22
Wallace; J.W.,Whitman; Walt,53.27445984,-2.530060053,39.94525146,-75.119133,1891-08-22
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-08-23
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-8-23-24
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-26
O'Connor; Ellen M.,Whitman; Walt,38.89036942,-77.03195953,39.94525146,-75.119133,1891-08-26
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-08-28
Spaulding; Ada H.,Whitman; Walt,44.52569962,-73.4697876,39.94525146,-75.119133,1891-08-28
Wallace; J. W.,Whitman; Walt,,,39.94525146,-75.119133,1891-08-28
Johnston; Dr. John,Whitman; Walt,,,,,1891-08-29
O'Dowd; Bernard,Whitman; Walt,-37.81753159,144.9671478,39.94525146,-75.119133,1891-08-31
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-09-01
Bucke; Richard Maurice,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-09-01
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-02
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-03
Bucke; Richard Maurice,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-09-03
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-04
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-05
Whitman; Walt,Stafford; George & Susan,39.94525146,-75.119133,39.83081818,-74.99189758,1891-09-06
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-06
Heyde; Charles L.,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-09-08
Forman; H. Buxton,Whitman; Walt,51.50642014,-0.127210006,39.94525146,-75.119133,1891-09-08
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-08
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-09-08
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,43.8808403,-79.73941803,1891-09-10
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-10
Romeike; Henry,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-09-10
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-11
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-11
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-13
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-13
Johnston; Bertha,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-09-13
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-13
Philadelphia Times; the,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-09-14
Williams; Talcott,Whitman; Walt,39.95222092,-75.16217804,39.94525146,-75.119133,1891-09-14
Whitman; Walt,Heyde; Hannah,39.94525146,-75.119133,44.47592926,-73.21276855,1891-09-14
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-15
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-15
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-15
Avery; Margaretta and William A.,Whitman; Walt,,,,,1891-09-16
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-16
Crawford; Kenneth,Whitman; Walt,40.71455002,-74.00714111,39.94525146,-75.119133,1891-09-16
Morrell; L.,Whitman; Walt,38.93547058,-74.92137146,39.94525146,-75.119133,1891-09-16
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-16
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-16
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-17
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-18
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-18
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-18
Whitman; Walt,Johnston; Dr. John,39.94525146,-75.119133,53.57844925,-2.426670074,1891-09-18
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-19
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-19
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-20
Kennedy; William Sloane,Whitman; Walt,42.39625931,-71.17700958,39.94525146,-75.119133,1891-09-20
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-20
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-20
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-20
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-22
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-21
Heyde; Hannah,Whitman; Walt,44.47592926,-73.21276855,39.94525146,-75.119133,1891-09-22
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-22
Whitman; Walt,Kennedy; William Sloane,39.94525146,-75.119133,42.39625931,-71.17700958,1891-09-22
Whitman; Walt,Williams; Talcott,39.94525146,-75.119133,39.95222092,-75.16217804,1891-09-22
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-23
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-23
Whitman; Walt,Bucke; Richard Maurice,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-24
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-24
Whitman; Walt,Wallace; J. W.,39.94525146,-75.119133,42.98690033,-81.24623871,1891-09-25
Johnston; Dr. John,Whitman; Walt,,,,,1891-09-26
Wilkins; Edward,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-26
Volkhovsky; Felix,Whitman; Walt,51.17380905,-0.314720005,39.94525146,-75.119133,1891-09-26
Bucke; Richard Maurice,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-27
Wallace; J. W.,Whitman; Walt,,,,,1891-09-27
Whitman; Walt,Forman; H. Buxton,39.94525146,-75.119133,51.50642014,-0.127210006,1891-09-27
Wallace; J. W.,Whitman; Walt,42.98690033,-81.24623871,39.94525146,-75.119133,1891-09-28
